Date,BH,all_75,all_65,all_60,all_55,TWA02
2025-03-03,45.32192998987772,79.03927355451111,58.41389853873219,51.757310961118264,19.273550314526336,35.4388370352247
2025-03-04,43.62793352583778,77.92658655392744,58.20420836074621,51.53319878803118,17.942780620173643,34.490371206560624
2025-03-05,45.654086575125376,77.99149091648735,58.11327921285827,51.523393621395535,17.954483948916888,36.12721360506646
2025-03-06,44.54113907906021,77.93882318194396,58.67552321633504,51.95978893961784,18.69240303451246,35.195947097150324
2025-03-07,43.830218918516174,78.19934960869246,59.21469614515579,52.43529812947556,19.381381370706496,34.36647688198655
2025-03-10,43.03461277179965,78.02907318986327,58.23527373926839,51.14773465694522,18.13065510631555,33.670644581554534
2025-03-11,40.290762911983435,78.2602155716842,59.81059660442765,52.8421729102704,19.97952150762936,31.360983058265333
2025-03-12,41.995826870164585,78.18671968672518,59.56888456445705,52.11136308243227,19.18595332338625,32.59457002101871
2025-03-13,39.733438702335036,78.07978029890201,59.43613043109464,51.89283219224685,19.006140271474052,30.71359954867261
2025-03-14,39.4131043707572,78.01919791164019,59.450556480746236,52.671717751954745,19.841598147903014,30.75149726950692
