Date,Model_CumRet,Benchmark_CumRet,Model_CumRet_Pct,Benchmark_CumRet_Pct
2024-10-09,0.44190533754843564,0.29936813794455097,44.190533754843564,29.936813794455098
2024-10-11,0.4621674407406866,0.31327710832726785,46.21674407406866,31.327710832726787
2024-10-14,0.46406436655375827,0.317500611433297,46.40643665537583,31.7500611433297
2024-10-15,0.48740656136765015,0.3356645337759403,48.74065613676501,33.56645337759403
2024-10-16,0.4673757514009447,0.3195471261075662,46.737575140094464,31.95471261075662
2024-10-17,0.46588703893101946,0.32200507496133324,46.58870389310194,32.200507496133326
2024-10-18,0.5009400413206782,0.34686734327619684,50.094004132067816,34.68673432761968
2024-10-21,0.5012229898063925,0.35003640009907766,50.12229898063924,35.00364000990777
2024-10-22,0.5005561116564958,0.34963068389301544,50.05561116564958,34.96306838930154
2024-10-23,0.48798052177976503,0.33812586143219225,48.7980521779765,33.81258614321923
2024-10-24,0.4813444024158078,0.3299689124180618,48.134440241580776,32.99689124180618
2024-10-25,0.4918901001745384,0.33891078324020496,49.18901001745384,33.8910783240205
2024-10-28,0.48336235228963886,0.33028729957528546,48.336235228963886,33.02872995752855
2024-10-29,0.47081376151789245,0.3147190772646369,47.08137615178924,31.471907726463687
2024-10-30,0.4642875815016039,0.30863177472640246,46.42875815016039,30.863177472640245
2024-11-01,0.4587492796005712,0.306336788115557,45.87492796005712,30.633678811555697
2024-11-04,0.4745435918430141,0.31696286202244295,47.45435918430141,31.696286202244295
2024-11-05,0.4825304033331581,0.32507172807813545,48.25304033331581,32.50717280781355
2024-11-06,0.48982255862852164,0.3314140002500323,48.98225586285216,33.14140002500323
2024-11-07,0.49655471810947316,0.3423919894311067,49.65547181094732,34.23919894311067
2024-11-08,0.5130140709767634,0.35071138087239206,51.301407097676346,35.071138087239206
2024-11-11,0.5104965048225387,0.349320613788062,51.049650482253874,34.9320613788062
2024-11-12,0.4835645761985983,0.31790268892899065,48.356457619859825,31.790268892899064
2024-11-13,0.47741706603128575,0.310932739218567,47.74170660312858,31.0932739218567
2024-11-14,0.473953575833582,0.302626343171454,47.3953575833582,30.262634317145398
2024-11-15,0.4715475617282401,0.30419722641901337,47.15475617282401,30.419722641901338
2024-11-18,0.4614922960980772,0.29294425469725094,46.14922960980772,29.294425469725095
2024-11-19,0.4751188209063244,0.31027699162862765,47.51188209063244,31.027699162862767
2024-11-20,0.4757111269699372,0.30107677237033714,47.57111269699372,30.107677237033712
2024-11-21,0.4734463468580745,0.29346718935874816,47.34463468580745,29.346718935874815
2024-11-22,0.4762149006492966,0.3134611231087483,47.62149006492966,31.34611231087483
2024-11-25,0.48008311122012626,0.31599444524871534,48.00831112201263,31.599444524871533
2024-11-26,0.4771534167947824,0.3005335648939307,47.71534167947824,30.053356489393067
2024-11-27,0.4735679772173431,0.28080785607964875,47.35679772173431,28.080785607964877
2024-11-28,0.47263825748839405,0.2787636805763307,47.26382574883941,27.876368057633073
2024-11-29,0.4716176903862266,0.27667610045647684,47.16176903862266,27.667610045647685
2024-12-02,0.47757377082473873,0.3038829977879247,47.75737708247387,30.388299778792472
2024-12-03,0.4816243117784207,0.32054361293270506,48.162431177842066,32.0543612932705
2024-12-04,0.4841713799909537,0.33361126149670106,48.417137999095374,33.361126149670106
2024-12-05,0.48464942381478404,0.33433692430728756,48.4649423814784,33.433692430728755
2024-12-06,0.48610329281438625,0.3300552018353662,48.610329281438624,33.00552018353662
2024-12-09,0.4869255670047743,0.3346423160703389,48.69255670047743,33.46423160703389
2024-12-10,0.48708888172422427,0.32624053383000073,48.70888817242243,32.624053383000074
2024-12-11,0.48752421660873924,0.3135398751974332,48.75242166087392,31.35398751974332
2024-12-12,0.4900845753853975,0.32363079877229994,49.00845753853975,32.36307987722999
2024-12-13,0.49276218056664,0.3221194344300502,49.276218056664,32.21194344300502
2024-12-16,0.49143204005447694,0.3232344392500419,49.14320400544769,32.32344392500419
2024-12-17,0.49285227222464645,0.3219772648178043,49.28522722246464,32.19772648178043
2024-12-18,0.5003024107274638,0.33067040379548773,50.030241072746385,33.06704037954877
2024-12-19,0.4892622578007235,0.31710633117410625,48.92622578007235,31.710633117410623
2024-12-20,0.46427326120749757,0.2928686215031677,46.427326120749754,29.28686215031677
2024-12-23,0.4969500400507685,0.3270015441127365,49.69500400507685,32.70015441127365
2024-12-24,0.49696841544236503,0.32790368437618445,49.696841544236506,32.79036843761845
2024-12-25,0.5004851722410777,0.3336403711796474,50.04851722410777,33.36403711796474
2024-12-26,0.5022995005883268,0.33518214474426067,50.229950058832685,33.51821447442607
2024-12-27,0.5062294787648178,0.3368330796199219,50.62294787648178,33.68330796199219
2024-12-30,0.5047860755386264,0.3319231597937069,50.478607553862645,33.19231597937069
2024-12-31,0.49542825731716644,0.32301507699641197,49.54282573171665,32.3015076996412
2025-01-02,0.48579812671989364,0.3121828961379518,48.579812671989366,31.21828961379518
2025-01-03,0.49209388403191756,0.31656468314500064,49.20938840319175,31.656468314500064
2025-01-06,0.5276352082504636,0.35331227906205553,52.76352082504636,35.331227906205555
2025-01-07,0.5365533705774679,0.35926416959301366,53.65533705774679,35.92641695930136
2025-01-08,0.5211868683415499,0.3452442185440645,52.11868683415499,34.52442185440645
2025-01-09,0.512771049779891,0.32649732281884747,51.2771049779891,32.649732281884745
2025-01-10,0.5138437757674525,0.3225163137680753,51.38437757674525,32.25163137680753
2025-01-13,0.4904763534020049,0.292428337548607,49.04763534020049,29.242833754860698
2025-01-14,0.5036761351111476,0.31019797963205975,50.36761351111476,31.019797963205974
2025-01-15,0.488076661206043,0.29393658299625547,48.807666120604296,29.393658299625546
2025-01-16,0.5172243837248238,0.32327680423504424,51.72243837248238,32.327680423504425
2025-01-17,0.5241957740287637,0.3303447392175276,52.41957740287637,33.03447392175276
2025-01-20,0.5268364625320348,0.337168880605337,52.68364625320348,33.7168880605337
2025-01-21,0.5289510989719353,0.3390838818905815,52.89510989719353,33.908388189058144
2025-01-22,0.538948050087805,0.3520379507095106,53.8948050087805,35.20379507095106
2025-02-03,0.4995959187679955,0.30429651123049073,49.95959187679955,30.429651123049073
2025-02-04,0.5041477603258053,0.3100004496406392,50.414776032580534,31.00004496406392
2025-02-05,0.5092416873130869,0.33112810157823946,50.9241687313087,33.112810157823944
2025-02-06,0.5108025554191673,0.3400372240070684,51.08025554191673,34.003722400706835
2025-02-07,0.5108525387636609,0.3493286709324488,51.08525387636609,34.93286709324488
2025-02-10,0.5096243552973982,0.33633275694428444,50.96243552973982,33.63327569442844
2025-02-11,0.5118568685039095,0.34391349018081074,51.18568685039095,34.39134901808107
2025-02-12,0.5117990853705874,0.33849389099515403,51.179908537058736,33.849389099515406
2025-02-13,0.5198547074408222,0.3447963972608834,51.98547074408222,34.47963972608834
2025-02-14,0.5212828632823427,0.3306124443374787,52.128286328234275,33.06124443374787
2025-02-17,0.5279118253960999,0.3508834398912346,52.79118253960999,35.08834398912346
2025-02-18,0.5269756697319044,0.36012420477934315,52.69756697319043,36.01242047793431
2025-02-19,0.528768476926538,0.35655930824997095,52.8768476926538,35.65593082499709
2025-02-20,0.5280636573983648,0.34985654384373177,52.80636573983648,34.98565438437318
2025-02-21,0.5329316598569944,0.3638104782902851,53.293165985699446,36.38104782902851
2025-02-24,0.5344957183926877,0.3543311179651716,53.44957183926877,35.43311179651716
2025-02-25,0.5355969765154167,0.3382623130710023,53.55969765154167,33.82623130710023
2025-02-26,0.5383113984686907,0.34497703323988005,53.83113984686907,34.497703323988006
2025-02-27,0.5328082748559597,0.32489784970410884,53.28082748559597,32.48978497041088
2025-03-03,0.5309944276062628,0.30783281789268324,53.09944276062628,30.783281789268322
2025-03-04,0.5286502239543327,0.2986741838957445,52.86502239543327,29.867418389574453
2025-03-05,0.5347963697336666,0.31447996201186457,53.47963697336666,31.447996201186456
2025-03-06,0.5320112552803167,0.3054874091524491,53.20112552803167,30.54874091524491
2025-03-07,0.5302635572013799,0.29747782790823374,53.026355720137985,29.747782790823372
2025-03-10,0.5292749393481144,0.2907586893053373,52.927493934811444,29.075868930533733
2025-03-11,0.526131768920707,0.26845599382666885,52.6131768920707,26.845599382666883
2025-03-12,0.5280879678302393,0.2803678320329719,52.80879678302392,28.03678320329719
2025-03-13,0.5236038626374131,0.2622046894139789,52.36038626374131,26.22046894139789
2025-03-14,0.5295602528272116,0.2625706397138736,52.956025282721164,26.25706397138736
2025-03-17,0.531523454200719,0.2712276514957579,53.1523454200719,27.12276514957579
2025-03-18,0.5358774986899237,0.28215002038977466,53.587749868992375,28.215002038977467
2025-03-19,0.5332075104497298,0.2642553626143833,53.32075104497298,26.42553626143833
2025-03-20,0.5369076898058716,0.28856870547940505,53.69076898058716,28.856870547940506
2025-03-21,0.5361911379698683,0.2789141672408475,53.61911379698683,27.89141672408475
2025-03-24,0.5349281514071684,0.27301997626001495,53.49281514071684,27.301997626001494
2025-03-25,0.5331876983660968,0.2826266914480178,53.31876983660968,28.262669144801777
2025-03-26,0.5274435618400131,0.28189764983494636,52.744356184001305,28.189764983494637
2025-03-27,0.5114577889411047,0.26444301610623233,51.14577889411047,26.444301610623235
2025-03-28,0.507525276412224,0.24435551551819068,50.7525276412224,24.435551551819067
2025-03-31,0.499791166389169,0.19211481066880332,49.9791166389169,19.21148106688033
2025-04-01,0.5068495270817077,0.22588932030709752,50.68495270817077,22.588932030709753
2025-04-02,0.5054361462748387,0.2269294716566561,50.54361462748387,22.69294716566561
2025-04-07,0.4862800009590349,0.10792103062832514,48.62800009590349,10.792103062832513
2025-04-08,0.48990741657794157,0.06342584061357015,48.99074165779416,6.342584061357015
2025-04-09,0.48446601384027077,0.0018903100363174552,48.446601384027076,0.18903100363174552
2025-04-10,0.4911618786569021,0.09457709998422414,49.11618786569021,9.457709998422414
2025-04-11,0.491529784601342,0.12505233895002998,49.1529784601342,12.505233895002998
2025-04-14,0.49232382114628015,0.12414863923928143,49.23238211462802,12.414863923928143
2025-04-15,0.491605859740023,0.1440004033770359,49.1605859740023,14.40004033770359
2025-04-16,0.4906177997525467,0.12155137975998609,49.06177997525467,12.15513797599861
2025-04-17,0.4894473741682026,0.11418948896132308,48.94473741682026,11.418948896132308
2025-04-18,0.49091084180240085,0.11743547851770453,49.09108418024009,11.743547851770453
2025-04-21,0.4911069581461489,0.10079461637206633,49.11069581461489,10.079461637206633
2025-04-22,0.49088635329636365,0.0827746829968532,49.08863532963637,8.27746829968532
2025-04-23,0.49383949677635286,0.13149961390684006,49.383949677635286,13.149961390684005
2025-04-24,0.49071847214393327,0.12232148681864263,49.07184721439333,12.232148681864263
2025-04-25,0.4945896424216196,0.14502262108263686,49.45896424216196,14.502262108263686
2025-04-28,0.4968345083194856,0.15433797953329464,49.68345083194856,15.433797953329464
2025-04-29,0.49974227994042186,0.1657593715635315,49.97422799404219,16.57593715635315
2025-04-30,0.5055811093455651,0.16589738264964216,50.55811093455651,16.589738264964215
2025-05-02,0.5444104432068193,0.1977373979114332,54.44104432068193,19.77373979114332
2025-05-05,0.5282508164205026,0.18306507807502936,52.825081642050264,18.306507807502935
2025-05-06,0.5234728774896591,0.18246599040368205,52.34728774896591,18.246599040368206
2025-05-07,0.5281624927965165,0.1838432422780727,52.81624927965165,18.38432422780727
2025-05-08,0.5225667496942537,0.183664685562144,52.25667496942536,18.3664685562144
2025-05-09,0.5504456220081895,0.20507797626365365,55.044562200818945,20.507797626365367
2025-05-12,0.5647107259120376,0.21743711593737025,56.471072591203765,21.743711593737025
2025-05-13,0.5764413595294677,0.22899651905371776,57.644135952946776,22.899651905371776
2025-05-14,0.6078186839099755,0.2550813940523209,60.78186839099755,25.50813940523209
2025-05-15,0.6037214995163216,0.2520498284997841,60.37214995163216,25.204982849978407
2025-05-16,0.6103407560976397,0.25858599195273313,61.034075609763974,25.858599195273314
2025-05-19,0.5904565516953877,0.24015644375320622,59.04565516953877,24.015644375320623
2025-05-20,0.588868470623787,0.24028275898456153,58.8868470623787,24.02827589845615
2025-05-21,0.6074896508276832,0.25629360442072224,60.74896508276832,25.629360442072226
