day,cost_$,turnover_$,pov
263,0.42386259537623816,847.7161520530613,1.7856653386058046e-07
264,0.4149068885184818,829.8050638146065,1.740485698326097e-07
265,0.4121781688479369,824.347831596777,1.690329319118993e-07
266,0.4063809209005099,812.7535922236309,1.6443303549902308e-07
267,0.396955418522383,793.9030323744462,1.558392249228075e-07
268,0.39789489205658274,795.7820977837246,1.512849578119813e-07
269,0.38890922024929087,777.8111029867821,1.4539420825787545e-07
270,2.379554208189852,4759.00032860431,7.047182765232585e-07
271,0.9818005456665988,1963.5581774816771,8.152553996935102e-07
272,2.357214735658327,4714.322900010434,7.030265706692529e-07
273,0.3920178417734254,784.0279650683829,1.5620929026631032e-07
274,0.3779846161114292,755.9620422393573,1.4741052026102165e-07
275,0.3741364890261421,748.2658781594115,1.4682208584976617e-07
276,0.36144263727147935,722.8785475971034,1.4209324617517525e-07
277,2.368448746749656,4736.791585432938,6.855556901348464e-07
278,0.3283386236767343,656.6716613763232,1.2211604707343296e-07
279,0.33634480877824646,672.6836747224718,1.301715242066189e-07
280,0.3557654177192466,711.5242394650932,1.411792983257775e-07
281,0.3556654808130495,711.3243271949682,1.4263630341695723e-07
282,0.35393628972873387,707.8660344133962,1.405629593753531e-07
283,0.3603831688473434,720.7596119483402,1.427547507503455e-07
284,0.35422612143270665,708.445761671536,1.3806895218791548e-07
285,0.3376341631302017,675.2623414228074,1.308801187147436e-07
286,0.33036774428119026,660.7296298143126,1.309824756796983e-07
287,0.30265111349679696,605.2973244724408,1.1240445998143708e-07
288,0.5625374451307141,1125.057488189635,2.548402701464347e-07
289,0.28181126500379017,563.6182131490586,1.0227559612479365e-07
290,0.29283584499836357,585.6671861276579,1.0297515485343774e-07
291,1.020747314989182,2041.4392136225106,3.501966106370275e-07
292,0.9810755009764908,1962.0989721064454,3.372731854615203e-07
293,1.0019457090336958,2003.8380811464351,3.3936953180033527e-07
294,0.9557266924622753,1911.4043502118343,3.199095247254359e-07
295,0.9542476801849086,1908.4458377690337,3.257487290320649e-07
296,0.8337527464500489,1667.4662045289404,2.7942602373020744e-07
297,0.8571922547951378,1714.342819952236,2.937140585515318e-07
298,0.9066899230016395,1813.3333003113733,3.200939474200415e-07
299,0.8846100819982637,1769.1753569590173,3.1328834152030596e-07
300,0.24985679920754467,499.71013465587055,8.64179914843798e-08
301,0.23789257439071257,475.7820964392812,7.587630897896224e-08
302,0.2251987677204353,450.3947963494671,6.938479492495088e-08
303,0.23574362916928274,471.48425759153383,7.48687303766259e-08
304,0.23614343281970607,472.2838455808522,7.546352414736327e-08
305,0.2485873875241167,497.17142604021024,8.235572370534185e-08
306,0.278252953815167,556.5017763430599,9.701956839366568e-08
307,0.28799820411658383,575.9920310927585,1.0092823509821086e-07
308,0.2719259993901379,543.8480691177973,9.269114685120128e-08
309,0.27299548780419003,545.9870142778207,9.333491162677306e-08
310,0.2634201640548498,526.8365554218826,9.129632604036394e-08
311,0.2590323129296267,518.0609750112892,8.88610371484244e-08
312,0.26832778895836945,536.6516551211978,9.451929159254637e-08
313,0.28262083290027495,565.2373986983498,9.980701019340686e-08
314,0.2671484887211014,534.2928490698725,1.038056967118657e-07
315,0.2393121258172884,478.6206732257452,9.81884667260038e-08
316,0.23317511602576813,466.34681145623983,9.506813275542323e-08
317,0.22175067784193464,443.4982505428611,8.789244622606947e-08
318,0.2720660970533356,544.1279583170092,1.0512013802403935e-07
319,0.2522757600295706,504.5477120329391,9.976646143621458e-08
320,0.2521857653640618,504.36780935182344,9.602032976220973e-08
321,0.2522257318706081,504.44778647516057,9.40815201726127e-08
322,0.2539848752053957,507.9660163454977,9.54215699538454e-08
323,0.24143102008250164,482.85857508343304,9.16226768359875e-08
